Id,Year,Post,SDG_0,SDG_1,SDG_2,SDG_3,SDG_4,SDG_5,SDG_6,SDG_7,SDG_8,SDG_9,SDG_10,SDG_11,SDG_12,SDG_13,SDG_14,SDG_15,SDG_16
MDV_64_2009,2009,President,0.0033134145196527243,0.015521522611379623,0.011492613703012466,0.008395079523324966,0.04547877609729767,0.04313631355762482,0.007163722533732653,0.010445254854857922,0.008761031553149223,0.005586893763393164,0.01596164144575596,0.009944288060069084,0.008230693638324738,0.0050452761352062225,0.01035422831773758,0.009163868613541126,0.7820054292678833
KHM_64_2009,2009,Deputy Prime Minister,0.004263029433786869,0.08170027285814285,0.024973271414637566,0.00502872234210372,0.010883732698857784,0.021378006786108017,0.003434186801314354,0.005900525022298098,0.008250986225903034,0.004445263650268316,0.026538953185081482,0.0038124967832118273,0.008053489960730076,0.011150442995131016,0.005721650086343288,0.003927501849830151,0.7705374956130981
VUT_64_2009,2009,Prime Minister,0.0041049025021493435,0.18791382014751434,0.05035112798213959,0.019037382677197456,0.031803928315639496,0.04757849872112274,0.031176844611763954,0.015409204177558422,0.14062416553497314,0.015218744054436684,0.04434799775481224,0.12094704806804657,0.01431198325008154,0.23714503645896912,0.013484098948538303,0.02116042748093605,0.005384763237088919
KNA_64_2009,2009,Prime Minister,0.001663744798861444,0.002296921331435442,0.002283347537741065,0.0007824864005669951,0.0028698844835162163,0.004016230348497629,0.0011422783136367798,0.0020196144469082355,0.0009153363644145429,0.0012865511234849691,0.002032254124060273,0.0016662265406921506,0.002483297837898135,0.0025728726759552956,0.0017022778047248721,0.002219020389020443,0.9680477380752563
ISR_64_2009,2009,Prime Minister,0.0006506728823296726,0.0005694969440810382,0.00044829383841715753,0.0003805691085290164,0.0006377211539074779,0.0008730849949643016,0.00028668908635154366,0.00032157698296941817,0.000310430332319811,0.00042283537914045155,0.0006387492176145315,0.0005233546253293753,0.0007264528539963067,0.0002950812631752342,0.0004930505529046059,0.0007480380008928478,0.9916738867759705
ERI_64_2009,2009,Minister for Foreign Affairs,0.003705716459080577,0.01791391521692276,0.02311990223824978,0.006216119043529034,0.028102224692702293,0.05040282383561134,0.006325248628854752,0.02196437679231167,0.008399867452681065,0.003982691094279289,0.01427057757973671,0.0051781111396849155,0.0113601703196764,0.060962431132793427,0.011789164505898952,0.01839158497750759,0.7079151272773743
CUB_64_2009,2009,Minister for Foreign Affairs,0.0008534287917427719,0.0006947010406292975,0.0005412940517999232,0.00031608485733158886,0.0006894739926792681,0.0009870402282103896,0.0003382489667274058,0.0004038574988953769,0.0003017443523276597,0.00044350078678689897,0.0006904741167090833,0.0005602473975159228,0.0006895078113302588,0.00035795115400105715,0.0005246637156233191,0.0006117859738878906,0.9909960627555847
CHE_64_2009,2009,President,0.0012729326263070107,0.0019853871781378984,0.0014731858391314745,0.0007161858375184238,0.001498277299106121,0.002466960810124874,0.0006672323797829449,0.0008994932868517935,0.0007108289864845574,0.0011750981211662292,0.0018250715220347047,0.0010693887015804648,0.0018859943374991417,0.0012867485638707876,0.0010965644614771008,0.0013695956440642476,0.9786010980606079
HND_64_2009,2009,Minister for Foreign Affairs,0.0008602659800089896,0.0012024876195937395,0.0007298876880668104,0.0005072411731816828,0.0008036719518713653,0.0016334649408236146,0.00045202497858554125,0.0004486544639803469,0.0004158607916906476,0.0005037720547989011,0.0009823375148698688,0.000811111181974411,0.0009001459111459553,0.00037790636997669935,0.0005834403564222157,0.0007000298937782645,0.9880877137184143
MKD_64_2009,2009,President,0.0006072003743611276,0.004287490621209145,0.007680968381464481,0.0009380283881910145,0.0009837683755904436,0.001541973790153861,0.0035758044105023146,0.005783557426184416,0.0018474493408575654,0.0012534376000985503,0.002418742049485445,0.0014483085833489895,0.003511764109134674,0.9568957090377808,0.001918979687616229,0.004363785032182932,0.0009431273792870343
CIV_64_2009,2009,President,0.0009914211696013808,0.0011570383794605732,0.0009102282929234207,0.0005252450937405229,0.00121850345749408,0.00195738160982728,0.0005275342846289277,0.0006814005901105702,0.0004526380216702819,0.0005928263999521732,0.001177454018034041,0.0009543359628878534,0.0011104407021775842,0.0005341729847714305,0.0007642267737537622,0.0008460771641694009,0.9855990409851074
SGP_64_2009,2009,Minister for Foreign Affairs,0.0025707432068884373,0.039833419024944305,0.02460411749780178,0.016059502959251404,0.012839208357036114,0.050837256014347076,0.007461666129529476,0.008622202090919018,0.47612103819847107,0.00997974444180727,0.30373919010162354,0.008225703611969948,0.007143089082092047,0.01332225650548935,0.006715221330523491,0.006852514110505581,0.005073151551187038
KOR_64_2009,2009,President,0.0026986515149474144,0.014257232658565044,0.010680134408175945,0.005582792218774557,0.0347982756793499,0.02297285385429859,0.002908263122662902,0.006923939101397991,0.009830222465097904,0.0076437839306890965,0.02353806421160698,0.0066048018634319305,0.01137472502887249,0.004997266922146082,0.008488230407238007,0.008376488462090492,0.8183243870735168
VCT_70_2015,2015,Prime minister,0.0011801206273958087,0.0009312719921581447,0.0008390776929445565,0.00040183993405662477,0.0007544281543232501,0.0009770123288035393,0.0004697254335042089,0.0004942122031934559,0.00039376129279844463,0.0006171902059577405,0.0007088754209689796,0.0007676929235458374,0.001093236031010747,0.0008979884441941977,0.0008632898097857833,0.0009335745708085597,0.987676739692688
ZWE_70_2015,2015,President,0.0020256382413208485,0.002878655446693301,0.002720540389418602,0.0009901855373755097,0.004982221405953169,0.005008709616959095,0.001374041079543531,0.0020323556382209063,0.0011097159003838897,0.0021660851780325174,0.0033535626716911793,0.0022518944460898638,0.0020201564766466618,0.001494608004577458,0.002057405887171626,0.0022465435322374105,0.9612876176834106
TKM_70_2015,2015,Delegation,0.0009846851462498307,0.0019286187598481774,0.005424382630735636,0.0009861417347565293,0.0019279713742434978,0.0014492310583591461,0.009560015052556992,0.012082433328032494,0.0024802670814096928,0.0024840093683451414,0.002017623744904995,0.0024333707988262177,0.005191777367144823,0.9361876249313354,0.0020193099044263363,0.01150860171765089,0.0013339068973436952
ZMB_70_2015,2015,President,0.003927610348910093,0.025024229660630226,0.0187956765294075,0.008962598629295826,0.06172443926334381,0.07615193724632263,0.007975488901138306,0.014567561447620392,0.009319680742919445,0.007370481733232737,0.030055418610572815,0.008449734188616276,0.010619552806019783,0.010821044445037842,0.010664106346666813,0.013802392408251762,0.681768000125885
LUX_70_2015,2015,Minister for Foreign Affairs,0.0017476037610322237,0.002760233823210001,0.0026698827277868986,0.0009465786861255765,0.002640251535922289,0.006257690489292145,0.000941140518989414,0.0022806432098150253,0.0009916549315676093,0.000968660693615675,0.001715982099995017,0.0013938873307779431,0.0024587458465248346,0.002849230309948325,0.0017320693004876375,0.002210051752626896,0.9654356837272644
COM_70_2015,2015,President,0.0016986842965707183,0.8364148736000061,0.0438883900642395,0.004887083545327187,0.003277273615822196,0.011359835974872112,0.006188720464706421,0.0050948383286595345,0.009413836523890495,0.002134376671165228,0.021786721423268318,0.002624757355079055,0.0058495416305959225,0.027832701802253723,0.005055696237832308,0.0038073714822530746,0.00868532806634903
MDA_70_2015,2015,Prime minister,0.001951385522261262,0.00727906683459878,0.009220541454851627,0.001532233553007245,0.0036516147665679455,0.0050354525446891785,0.014543850906193256,0.17922186851501465,0.005976283922791481,0.003681077854707837,0.005003936123102903,0.004917692393064499,0.01744176633656025,0.7166174650192261,0.003298076568171382,0.016908137127757072,0.003719561966136098
AFG_70_2015,2015,Chief Executive Officer,0.0007172353216446936,0.0006751972832717001,0.0005085673765279353,0.00030785382841713727,0.0006909484509378672,0.0009700158843770623,0.0003426005714572966,0.0003795486700255424,0.0002931583730969578,0.0005119188572280109,0.0006815051310695708,0.0006429295754060149,0.0006891177617944777,0.000322739128023386,0.0005005552666261792,0.0007071338477544487,0.9910590052604675
URY_70_2015,2015,President,0.0007075810572132468,0.000728522427380085,0.0005275343428365886,0.0004109438741579652,0.0006363569991663098,0.0012533003464341164,0.000325821281876415,0.0003582851786632091,0.0003166194655932486,0.00044444348895922303,0.0006915229023434222,0.0006596097373403609,0.000834049133118242,0.0002906311710830778,0.0006273488397710025,0.0006969585083425045,0.9904905557632446
PAN_70_2015,2015,President,0.0007206548471003771,0.0007412221748381853,0.0006141347694210708,0.0004407426167745143,0.0007869813125580549,0.0014772831927984953,0.0003903826873283833,0.0004364369669929147,0.0003591748245526105,0.00042277167085558176,0.0008202445460483432,0.0007422729977406561,0.0008946696761995554,0.0003012355591636151,0.0005012433393858373,0.0007404877105727792,0.9896100759506226
SUR_70_2015,2015,Minister for Foreign Affairs,0.0010486317332834005,0.0012109188828617334,0.0009946698555722833,0.0006359405815601349,0.001326713478192687,0.0020080688409507275,0.0006795473746024072,0.0006689198198728263,0.0004545701085589826,0.0007461642380803823,0.0011746421223506331,0.0010254578664898872,0.0011666808277368546,0.0004965754342265427,0.0008820454240776598,0.0009695307817310095,0.9845110177993774
AZE_70_2015,2015,Minister for Foreign Affairs,0.0007237750105559826,0.0008978305850178003,0.0007208450115285814,0.0004254689556546509,0.0010864486685022712,0.0016325259348377585,0.0004153027548454702,0.000532994163222611,0.00039905047742649913,0.000600609346292913,0.0008350074640475214,0.0007626136066392064,0.0009681389201432467,0.00044845830416306853,0.0006575619918294251,0.0009009084897115827,0.987992525100708
GRC_70_2015,2015,Prime minister,0.0008976514800451696,0.0009738531080074608,0.0006122650811448693,0.0004166381258983165,0.0007798346923664212,0.00127263308968395,0.0003788379835896194,0.000424577941885218,0.0004750750376842916,0.0006089290836825967,0.0009040782460942864,0.0006212720181792974,0.0007591760950163007,0.00033674613223411143,0.0004934393218718469,0.0006609137635678053,0.9893839955329895
HUN_70_2015,2015,Minister for Foreign Affairs,0.004048949107527733,0.1620403528213501,0.0467214435338974,0.01742079108953476,0.015658441931009293,0.06742488592863083,0.007023736368864775,0.007016867399215698,0.014818843454122543,0.007521673571318388,0.1619846075773239,0.004757980350404978,0.020732332020998,0.01188523881137371,0.014161095023155212,0.011595478281378746,0.42518723011016846
ISL_70_2015,2015,Minister for Foreign Affairs,0.005119704641401768,0.02081483043730259,0.049132995307445526,0.006754917558282614,0.00689174048602581,0.009004172869026661,0.007396279368549585,0.013117675669491291,0.004757956601679325,0.009492537938058376,0.009477471932768822,0.0036630111280828714,0.05877967178821564,0.0303106177598238,0.11809651553630829,0.024961240589618683,0.6222286820411682
VEN_70_2015,2015,President,0.0006702031823806465,0.000521582318469882,0.0003877484705299139,0.00027391279581934214,0.0005175235564820468,0.0007703588926233351,0.0002337862824788317,0.00029322810587473214,0.00027432505157776177,0.00035620504058897495,0.0006179464398883283,0.0005068380269221961,0.000670571462251246,0.00026195059763267636,0.00042226698133163154,0.0006091283285059035,0.9926124811172485
LIE_70_2015,2015,MInister for Foreign Affairs,0.004317611455917358,0.017759671434760094,0.008039587177336216,0.006383955478668213,0.04370126873254776,0.026386849582195282,0.005024593789130449,0.00895233266055584,0.004518515430390835,0.005768347531557083,0.01679474674165249,0.0054299961775541306,0.007499896455556154,0.004680311307311058,0.008189906366169453,0.0065262196585536,0.8200262188911438
COD_70_2015,2015,Minister for Foreign Affairs,0.0009305139537900686,0.0013771075755357742,0.0011412714375182986,0.0005929718026891351,0.0013873233692720532,0.002292559714987874,0.0007719949935562909,0.0007602644036523998,0.0005052438355050981,0.0007797341095283628,0.0013266754103824496,0.0011104749282822013,0.0011469080345705152,0.0005008217412978411,0.0008821854717098176,0.001073829596862197,0.9834201335906982
SMR_70_2015,2015,Chair of Delegation,0.001536386669613421,0.00468897121027112,0.0030180024914443493,0.001772731775417924,0.0063830213621258736,0.009077459573745728,0.0015771108446642756,0.002241747919470072,0.001580294338054955,0.0022038461174815893,0.004613989498466253,0.002461885567754507,0.003157050581648946,0.0016913015861064196,0.002530441852286458,0.0029978107195347548,0.9484679102897644
BLR_70_2015,2015,President,0.0008474120986647904,0.0006751543842256069,0.0005445242859423161,0.00034085632069036365,0.0006009054486639798,0.0008757910109125078,0.0003307705919723958,0.0003487468638923019,0.00028903252677991986,0.00047067541163414717,0.0007427476812154055,0.00058667769189924,0.0006787739112041891,0.00037662239628843963,0.00048503559082746506,0.0006964229978621006,0.9911098480224609
GHA_70_2015,2015,President,0.0008366972324438393,0.0007100215880200267,0.0005491780466400087,0.00038309002411551774,0.0012639861088246107,0.00124778738245368,0.00032541665132157505,0.000506564334500581,0.0003443072200752795,0.000536420033313334,0.0008527603931725025,0.0007309055072255433,0.0011499504325911403,0.0004380436148494482,0.0006513241096399724,0.0008365468238480389,0.9886370301246643
WSM_70_2015,2015,Prime minister,0.000853793288115412,0.0017269375966861844,0.00393526628613472,0.0009506829082965851,0.0009757560910657048,0.0011797200422734022,0.003552936017513275,0.005950473714619875,0.0016485493397340178,0.0009171136771328747,0.002202632836997509,0.001954544335603714,0.0021348316222429276,0.9669848680496216,0.001413604593835771,0.0026075979694724083,0.0010108387796208262
ARM_70_2015,2015,President,0.0008381507941521704,0.0010462980717420578,0.000706060673110187,0.0005164985195733607,0.0012092494871467352,0.0016963621601462364,0.0005136279505677521,0.0005905904690735042,0.00040648484718985856,0.0007125120609998703,0.0010864309733733535,0.0008354048477485776,0.0010521727381274104,0.00040559095214121044,0.0007268644985742867,0.0009172104764729738,0.9867405295372009
BEL_70_2015,2015,Prime minister,0.001146670081652701,0.0013605275889858603,0.0008106373716145754,0.0005325799575075507,0.0014109999174252152,0.0023360946215689182,0.0004967136774212122,0.0007070369902066886,0.00045868067536503077,0.0007631082553416491,0.0010722933802753687,0.0008929670439101756,0.0011206789640709758,0.0004683875304181129,0.0007676000241190195,0.0008802256197668612,0.9847747683525085
JPN_70_2015,2015,Prime minister,0.011799218133091927,0.048004940152168274,0.014062851667404175,0.018227428197860718,0.0458720326423645,0.0395796000957489,0.008524511009454727,0.008415235206484795,0.014326984994113445,0.007597064133733511,0.014791621826589108,0.0063818213529884815,0.008007403463125229,0.009744311682879925,0.006633057724684477,0.004311833530664444,0.7337201833724976
RWA_70_2015,2015,President,0.0018994234269484878,0.004496908746659756,0.002049944130703807,0.0009699817164801061,0.0021399555262178183,0.004637709353119135,0.0009321255492977798,0.0011657564900815487,0.0008518070681020617,0.0013856330187991261,0.003098964923992753,0.0013867003144696355,0.0016484145307913423,0.0013185195857658982,0.0012608993565663695,0.0013461089693009853,0.9694111943244934
GUY_70_2015,2015,President,0.0007764598121866584,0.0006615605670958757,0.0005649967351928353,0.00035351954284124076,0.0008001594105735421,0.0013237649109214544,0.00035106661380268633,0.0004165422869846225,0.00030327815329656005,0.0004971293383277953,0.0006871731602586806,0.0006646583206020296,0.0007776414277032018,0.00033547639031894505,0.0005613327957689762,0.0007485825917683542,0.9901766180992126
ETH_70_2015,2015,Prime minister,0.0015172421699389815,0.006484638899564743,0.009085975587368011,0.0014062740374356508,0.00240589608438313,0.005781696643680334,0.0032388288527727127,0.01010402012616396,0.001979731721803546,0.001609469880349934,0.0034727982711046934,0.001590395113453269,0.002759861294180155,0.9369123578071594,0.002018701285123825,0.004883785732090473,0.004748397972434759
DOM_70_2015,2015,President,0.00501659233123064,0.026021139696240425,0.033172737807035446,0.0025465679354965687,0.011363998986780643,0.08303147554397583,0.007824940606951714,0.037411730736494064,0.01471112109720707,0.0082326028496027,0.02659662812948227,0.00852379109710455,0.011381763033568859,0.6670835018157959,0.006486116908490658,0.01739761047065258,0.033197641372680664
BRA_70_2015,2015,President,0.0007014867151156068,0.0006151216803118587,0.0005601780139841139,0.0003620697825681418,0.0007464087684638798,0.0011236334685236216,0.00029601299320347607,0.0003853457747027278,0.0003183023654855788,0.00047284000902436674,0.0007133117178454995,0.0005912532797083259,0.000696974981110543,0.00034109948319382966,0.0005268624518066645,0.0007432456477545202,0.9908058047294617
LBY_70_2015,2015,Acting Head of State ,0.0006223628297448158,0.0004986042040400207,0.0003983801871072501,0.00027910765493288636,0.000495579675771296,0.0006517500150948763,0.00025833703693933785,0.0002692130219656974,0.00026697281282395124,0.0003786333545576781,0.0005477975937537849,0.00045063416473567486,0.0005259306053631008,0.00023644472821615636,0.0003906038764398545,0.000607439607847482,0.9931222796440125
EU_70_2015,2015,President,0.0012369310716167092,0.0019177761860191822,0.001003641402348876,0.0006419954588636756,0.0016325024189427495,0.002130984328687191,0.0005543648730963469,0.0007277752156369388,0.0007048009429126978,0.0007339366711676121,0.0019257072126492858,0.0009524586494080722,0.0013722311705350876,0.0007604148704558611,0.0007763738976791501,0.0008407486602663994,0.9820873141288757
PLW_70_2015,2015,Chair of Delegation,0.0037546390667557716,0.09407133609056473,0.059104252606630325,0.00822128914296627,0.021908368915319443,0.2855314016342163,0.016083598136901855,0.038639288395643234,0.03027471899986267,0.005406631622463465,0.020819727331399918,0.010754836723208427,0.009697957895696163,0.3392697274684906,0.009596996009349823,0.025610098615288734,0.021255286410450935
FSM_70_2015,2015,President,0.0028810841031372547,0.03298285976052284,0.022632388398051262,0.017868980765342712,0.02131888084113598,0.019281573593616486,0.007099535781890154,0.024567365646362305,0.013596096076071262,0.007380591705441475,0.030685845762491226,0.007627141196280718,0.045682281255722046,0.3543606400489807,0.24556930363178253,0.04262087494134903,0.10384459793567657
TUR_70_2015,2015,Prime minister,0.0014773826114833355,0.0027492025401443243,0.001484481617808342,0.0018082351889461279,0.004912595730274916,0.004629803821444511,0.0011222957400605083,0.0016476098680868745,0.000990911852568388,0.00150704151019454,0.0021940451115369797,0.0014698037412017584,0.004217881243675947,0.001371718943119049,0.0026318072341382504,0.001948390156030655,0.9638367891311646
MUS_70_2015,2015,Prime minister,0.0006550223915837705,0.0006280833622440696,0.0004181005642749369,0.00031803498859517276,0.0006767621380276978,0.0008872541366145015,0.00027688071713782847,0.0003462810127530247,0.0002991246001329273,0.0004060421488247812,0.0006808310281485319,0.0005545224994421005,0.0006931996904313564,0.0002593904791865498,0.0004440590273588896,0.0006116605363786221,0.9918445944786072
NER_70_2015,2015,Minister for Foreign Affairs,0.000986036378890276,0.0011581515427678823,0.0009981661569327116,0.0005349449929781258,0.0015005915192887187,0.0018933378159999847,0.0006078619044274092,0.000815689389128238,0.00047380165779031813,0.0007966328994370997,0.0011968910694122314,0.0009649453568272293,0.0011015798663720489,0.0005831203889101744,0.000967109517659992,0.0010931522119790316,0.9843279123306274
IRL_70_2015,2015,Minister for Foreign Affairs,0.0006548007950186729,0.0006919041043147445,0.00045830890303477645,0.00035899633076041937,0.0006275037303566933,0.0010804240591824055,0.00028717200621031225,0.0003396472311578691,0.0003386728640180081,0.0004222540301270783,0.0006979441386647522,0.0005872009787708521,0.0007743764435872436,0.000282737601082772,0.0004486857505980879,0.0006528874509967864,0.9912964105606079
FRA_70_2015,2015,President,0.00665901368483901,0.012869706377387047,0.019174933433532715,0.0049825431779026985,0.009359092451632023,0.016327064484357834,0.006459152791649103,0.019186805933713913,0.006029737647622824,0.0052204132080078125,0.01068427786231041,0.005916118156164885,0.019796723499894142,0.4589453637599945,0.012242482043802738,0.019065672531723976,0.3670809268951416
MLI_70_2015,2015,President,0.005323249846696854,0.0667324811220169,0.02502715028822422,0.015202117152512074,0.05177020654082298,0.06305457651615143,0.009092705324292183,0.01513942051678896,0.012103874236345291,0.008326777257025242,0.029564036056399345,0.01115247793495655,0.010160783305764198,0.010200935415923595,0.013544709421694279,0.011845964938402176,0.6417585015296936
PAK_70_2015,2015,Prime minister,0.0009791519260033965,0.0009454714599996805,0.0006835318054072559,0.0003731889300979674,0.0009457297855988145,0.001359561807475984,0.0003852177760563791,0.000582281150855124,0.00039588281651958823,0.0006341898115351796,0.0009056491544470191,0.0007481348584406078,0.0011919670505449176,0.0007077030604705215,0.0006538012530654669,0.0009101905743591487,0.9875984787940979
VNM_70_2015,2015,Delegation,0.0007711261278018355,0.0007283156155608594,0.0005212289397604764,0.00032110497704707086,0.0007187939481809735,0.0010809913510456681,0.0003354530781507492,0.0003944183699786663,0.00030076978146098554,0.00045236313599161804,0.0006935258861631155,0.0006124084466136992,0.0007572222384624183,0.00034010488889180124,0.0005157440900802612,0.0006476262351498008,0.9908087253570557
BDI_70_2015,2015,Vice-President,0.003294871188700199,0.010068311356008053,0.0061804382130503654,0.004263132344931364,0.025182902812957764,0.01667582057416439,0.003936714958399534,0.007545244414359331,0.0033654288854449987,0.0039512524381279945,0.00857744924724102,0.005475917831063271,0.005308377556502819,0.0033118026331067085,0.005428561940789223,0.0053939735516905785,0.8820397257804871
MNG_70_2015,2015,President,0.0022416722495108843,0.006530367769300938,0.005000736098736525,0.0037967951502650976,0.017277689650654793,0.022853340953588486,0.00201433221809566,0.004630150273442268,0.0036068379413336515,0.0036568115465343,0.010256265290081501,0.002956366166472435,0.006514033768326044,0.0041514295153319836,0.004529485944658518,0.005961521994322538,0.8940220475196838
SSD_70_2015,2015,Vice-President,0.0026729044038802385,0.009068995714187622,0.007372563239187002,0.004166175611317158,0.02460777573287487,0.020445773378014565,0.0035015849862247705,0.006563236936926842,0.0038650233764201403,0.0037551389541476965,0.011244678869843483,0.004010142292827368,0.006205402780324221,0.004443320911377668,0.00487504480406642,0.005504992790520191,0.877697229385376
OMN_70_2015,2015,Minister for Foreign Affairs,0.0009941814932972193,0.0014394287718459964,0.001023326301947236,0.0006272717728279531,0.0022398082073777914,0.0027021521236747503,0.0006803790456615388,0.0008876367937773466,0.0005370008293539286,0.0009701033704914153,0.0014053650666028261,0.0010277371620759368,0.0012158640893176198,0.0005649927770718932,0.0009478492429479957,0.0011634038528427482,0.9815734028816223
SWZ_70_2015,2015,Head of state,0.005662709940224886,0.32548788189888,0.05263533815741539,0.24208542704582214,0.03375573083758354,0.061903033405542374,0.009497761726379395,0.007815319113433361,0.01716851443052292,0.009851456619799137,0.07093498855829239,0.0048043630085885525,0.011431006714701653,0.015762288123369217,0.015949852764606476,0.013964983634650707,0.10128926485776901
ALB_70_2015,2015,Prime minister,0.001082496135495603,0.00104811554774642,0.0006437518750317395,0.0005367083940654993,0.0017195676919072866,0.0017788371769711375,0.0004362823674455285,0.000653305440209806,0.00045129176578484476,0.0006448776111938059,0.0009864105377346277,0.0007486063404940069,0.0008815184119157493,0.0004899975610896945,0.0006409804918803275,0.0008367366972379386,0.9864205121994019
BTN_70_2015,2015,Minister for Foreign Affairs,0.001369306119158864,0.0023176593240350485,0.0022362573072314262,0.0008139128913171589,0.00349762593396008,0.004255305510014296,0.0011252663098275661,0.0017569046467542648,0.000981266493909061,0.0015381242847070098,0.002169816754758358,0.0014909141464158893,0.002094897208735347,0.001891639200039208,0.0018378072418272495,0.002316008787602186,0.9683073163032532
NRU_70_2015,2015,President,0.001165749621577561,0.0016826119972392917,0.0018784645944833755,0.0020668520592153072,0.0009524721535854042,0.0007841516053304076,0.0012905586045235395,0.0014323918148875237,0.0008603805908933282,0.0016106964321807027,0.002207647543400526,0.001019837218336761,0.0033995304256677628,0.0017783978255465627,0.9702156782150269,0.003672568127512932,0.003981961868703365
TUN_70_2015,2015,Prime minister,0.0027232663705945015,0.00342080881819129,0.0024429750628769398,0.001488162437453866,0.009230297990143299,0.007032223045825958,0.0019285683520138264,0.0029927489813417196,0.0020929910242557526,0.0023920093663036823,0.003038812894374132,0.0030410378240048885,0.0024737908970564604,0.0015569183742627501,0.002494874643161893,0.0022255785297602415,0.9494249224662781
NOR_70_2015,2015,Prime minister,0.0006334930658340454,0.0004975626361556351,0.00037992134457454085,0.00026688279467634857,0.00043962671770714223,0.0006629820563830435,0.0002486079465597868,0.0002614209661260247,0.0002458841190673411,0.0003425109607633203,0.0005545831518247724,0.00045803753891959786,0.0005409961449913681,0.00022770401847083122,0.0003904073382727802,0.0005646927165798843,0.9932845830917358
EST_70_2015,2015,President,0.0007028112886473536,0.0004943588864989579,0.00037136708851903677,0.00026844575768336654,0.0004804030177183449,0.0005955545348115265,0.00023952095943968743,0.00026615281240083277,0.00024875689996406436,0.00039309277781285346,0.0005344611126929522,0.0004256004758644849,0.000532770121935755,0.000245481583988294,0.00038283757749013603,0.0005413166363723576,0.9932770133018494
MDG_70_2015,2015,President,0.0013046835083514452,0.9553694128990173,0.0059399656020104885,0.0022050640545785427,0.0013064652448520064,0.0033432946074754,0.002854420803487301,0.001955543179064989,0.003698257263749838,0.0011962833814322948,0.007793969474732876,0.001656553358770907,0.00184382195584476,0.004864986520260572,0.0016477142926305532,0.0010320557048544288,0.001987539930269122
JOR_70_2015,2015,King,0.0012056747218593955,0.001466082874685526,0.0010480220662429929,0.0008264912175945938,0.002463465090841055,0.0045024920254945755,0.0006331189069896936,0.0010686240857467055,0.0005797352641820908,0.0008883384289219975,0.0015091251116245985,0.00119239732157439,0.0015807057498022914,0.0006744074053131044,0.0010204290738329291,0.0012571653351187706,0.9780837893486023
SWE_70_2015,2015,Prime minister,0.0007605344289913774,0.0008389840368181467,0.0006533166742883623,0.0004504341632127762,0.0007757917046546936,0.0013494319282472134,0.00045071198837831616,0.00041590334149077535,0.0003876469563692808,0.0005686318618245423,0.0008054749923758209,0.0007809667731635273,0.0008768874686211348,0.0003917125577572733,0.0005999102722853422,0.0008152432856149971,0.9890783429145813
IND_70_2015,2015,Minister for Foreign Affairs,0.001553477137349546,0.00480855954810977,0.003185950918123126,0.001469312235713005,0.0038015483878552914,0.0068347943015396595,0.0011927103623747826,0.0014070210745558143,0.0013103113742545247,0.0013710643397644162,0.00503415847197175,0.0015917620621621609,0.0021599489264190197,0.001140171429142356,0.0017589450580999255,0.0018856783863157034,0.9594945907592773
ARG_70_2015,2015,President,0.0028159162029623985,0.09449491649866104,0.04536065459251404,0.011385074816644192,0.012836689129471779,0.09631838649511337,0.01998027227818966,0.01621282286942005,0.12392912060022354,0.004534934647381306,0.4819135367870331,0.011654102243483067,0.01574828289449215,0.017390772700309753,0.009258984588086605,0.007832727394998074,0.02833285555243492
BRB_70_2015,2015,Prime minister,0.0013004036154597998,0.0032520247623324394,0.005955894012004137,0.0013658220414072275,0.002558265347033739,0.0035782987251877785,0.003522189101204276,0.015315107069909573,0.002879799110814929,0.0019070649286732078,0.003058844245970249,0.002711918205022812,0.006491658743470907,0.9235113263130188,0.003587449202314019,0.012035091407597065,0.006968888454139233
DNK_70_2015,2015,Prime minister,0.0007357862778007984,0.0005079763359390199,0.00040259570232592523,0.00028050574474036694,0.0004960867227055132,0.0007179399253800511,0.0002615503908600658,0.000282930996036157,0.0002728539693634957,0.0003985855437349528,0.0005898838862776756,0.0005197796854190528,0.0006027276394888759,0.00025157854543067515,0.00039261585334315896,0.0005929569015279412,0.9926936626434326
GIN_70_2015,2015,Minister for Foreign Affairs,0.0008657696889713407,0.0011513464851304889,0.0006490282248705626,0.00043560212361626327,0.0009798856917768717,0.0014723053900524974,0.00041435452294535935,0.0004760623269248754,0.00038953061448410153,0.0006508769001811743,0.0010266690514981747,0.0007134522893466055,0.000879365426953882,0.00039922259747982025,0.0005764085799455643,0.0007432177662849426,0.9881768822669983
BHS_70_2015,2015,Minister for Foreign Affairs,0.0017269359668716788,0.00436796247959137,0.002398229204118252,0.0011679830495268106,0.004843401722609997,0.0046157524921,0.001570242689922452,0.003544882405549288,0.0017781874630600214,0.0015398531686514616,0.0030062985606491566,0.002567857736721635,0.004964569583535194,0.0036092891823500395,0.0027919511776417494,0.0028943924698978662,0.9526121020317078
DJI_70_2015,2015,President,0.002730507170781493,0.04622291401028633,0.029430745169520378,0.021666765213012695,0.07967877388000488,0.5955530405044556,0.006800708826631308,0.01663663052022457,0.02236693538725376,0.005635302979499102,0.0367840901017189,0.0064600445330142975,0.007508140057325363,0.01305659394711256,0.011366455815732479,0.018992364406585693,0.07911001145839691
RUS_70_2015,2015,President,0.0006717274663969874,0.0005770314019173384,0.000554652651771903,0.00038173707434907556,0.0005755153251811862,0.0009331127512268722,0.00034835701808333397,0.0003207471454516053,0.00029490419547073543,0.0004064974782522768,0.00066166534088552,0.000624887936282903,0.0007565785781480372,0.00033037312095984817,0.0005233651609160006,0.0007389386300928891,0.9913000464439392
