Id,Year,Post,SDG_0,SDG_1,SDG_2,SDG_3,SDG_4,SDG_5,SDG_6,SDG_7,SDG_8,SDG_9,SDG_10,SDG_11,SDG_12,SDG_13,SDG_14,SDG_15,SDG_16
LBR_75_2020,2020,President,0.002202957635745406,0.002710964996367693,0.0018106894567608833,0.005237950012087822,0.0016521489014849067,0.004056191071867943,0.0017333313589915633,0.0011529651237651706,0.0014810910215601325,0.0008982937433756888,0.001470433664508164,0.001920957351103425,0.002772256499156356,0.0016529818531125784,0.0018329325830563903,0.0028907335363328457,0.9645230174064636
CMR_75_2020,2020,Minister of External Relations,0.002146132057532668,0.002870348282158375,0.0019419989548623562,0.0017668227665126324,0.0014374308520928025,0.004604514222592115,0.001323241158388555,0.0015299577498808503,0.0012495805276557803,0.0009778323583304882,0.002250710502266884,0.0012563490308821201,0.0019094747258350253,0.0012963986955583096,0.0011973907239735126,0.002379766898229718,0.9698621034622192
NPL_75_2020,2020,Prime Minister,0.002036345424130559,0.0026172338984906673,0.0017308092210441828,0.003142980393022299,0.0011371748987585306,0.0024875435046851635,0.001220827572979033,0.0009300826932303607,0.0009309776360169053,0.0008310122066177428,0.0012342786649242043,0.0013501170324161649,0.0021251747384667397,0.0016128215938806534,0.0013355830451473594,0.0023209264036267996,0.972956120967865
VAT_75_2020,2020,Pope,0.001374378683976829,0.0014579896815121174,0.0009648227132856846,0.0013728191843256354,0.0007621974218636751,0.0017102444544434547,0.000997789902612567,0.0008186735212802887,0.0006102593615651131,0.0005538545665331185,0.0007449889089912176,0.0008992836228571832,0.0013590476009994745,0.000978947849944234,0.0009058334399014711,0.001297814422287047,0.9831909537315369
LAO_75_2020,2020,Prime Minister,0.0012177594471722841,0.0014327565440908074,0.0012184808729216456,0.001107017626054585,0.0008492834749631584,0.002071105409413576,0.0009634556481614709,0.0007602389669045806,0.0008805572288110852,0.0007071202853694558,0.00088610959937796,0.0009192963480018079,0.0013483020011335611,0.0010214227950200438,0.0009453624370507896,0.00150247011333704,0.9821692109107971
UKR_75_2020,2020,President,0.0021869740448892117,0.001980643952265382,0.0018349031452089548,0.001359765068627894,0.0013460429618135095,0.0021724903490394354,0.0011744835646823049,0.0009230005671270192,0.0007962592644616961,0.001305174082517624,0.001181007013656199,0.000867056951392442,0.0018187088426202536,0.001242273603565991,0.0014680036110803485,0.0020422637462615967,0.9763009548187256
THA_75_2020,2020,Prime Minister,0.007774979807436466,0.018383564427495003,0.007023536134511232,0.36252978444099426,0.00865343026816845,0.0381895937025547,0.0067726424895226955,0.005392290651798248,0.011545760557055473,0.002398163778707385,0.007005076855421066,0.017385834828019142,0.01720057800412178,0.008675163611769676,0.007074964232742786,0.02303566038608551,0.45095890760421753
PRY_75_2020,2020,President,0.0021077259443700314,0.0029374731238931417,0.0018177307210862637,0.002293874742463231,0.0016262425342574716,0.0074312686920166016,0.0015164457727223635,0.0014280789764598012,0.00176966970320791,0.0012161299819126725,0.0016627473523840308,0.0015453222440555692,0.0025655534118413925,0.0016532073495909572,0.0016510236309841275,0.0029444540850818157,0.9638330340385437
HRV_75_2020,2020,Prime Minister,0.0025386339984834194,0.0034425731282681227,0.002422886434942484,0.003650929545983672,0.0015739521477371454,0.006636838428676128,0.0019276742823421955,0.0013730762293562293,0.0012493557296693325,0.001252619782462716,0.0013214999344199896,0.0016773282550275326,0.0025553759187459946,0.002316970145329833,0.002298185136169195,0.0035630057100206614,0.9601990580558777
GAB_75_2020,2020,President,0.0014474595664069057,0.0017571997595950961,0.0013140970841050148,0.0013859817991033196,0.0009494169498793781,0.0024245900567620993,0.0010714587988331914,0.0008447922300547361,0.0009267681161873043,0.0008347398834303021,0.0009609648259356618,0.001076276763342321,0.0015843850560486317,0.0011410226579755545,0.0011504418216645718,0.001992634730413556,0.9791377782821655
MCO_75_2020,2020,Prince,0.0022754089441150427,0.005274447146803141,0.0038395498413592577,0.0032557195518165827,0.0024569251108914614,0.016511738300323486,0.0026984813157469034,0.00218225852586329,0.002533289836719632,0.0027036152314394712,0.0024688816629350185,0.0028651931788772345,0.003510200185701251,0.003359544789418578,0.00304049882106483,0.005677022971212864,0.9353470802307129
