Id,Year,Post,SDG_1,SDG_2,SDG_3,SDG_4,SDG_5,SDG_6,SDG_7,SDG_8,SDG_9,SDG_10,SDG_11,SDG_12,SDG_13,SDG_14,SDG_15,SDG_16
COL_73_2018,2018,President,0.00034485102514736354,0.0001142926121247001,0.00012738193618133664,0.0002870796015486121,0.01538439653813839,0.00011973582149948925,0.00011386341793695465,0.00017757648311089724,0.0001298570423386991,0.001261529978364706,0.00018051642109639943,4.701038415078074e-05,0.00011073035420849919,0.00029263508622534573,0.00012348458403721452,0.9811851382255554
DEU_73_2018,2018,Federal Minister for Foreign Affairs,0.0001253630907740444,5.848468572366983e-05,0.00010160086094401777,0.00012306902499403805,0.002920320024713874,5.883432095288299e-05,6.029511132510379e-05,4.1935745684895664e-05,5.256320218904875e-05,0.00023041509848553687,7.422333874274045e-05,3.0740859074285254e-05,6.738270894857123e-05,0.00017288477101828903,7.833239214960486e-05,0.9958035349845886
TLS_73_2018,2018,Chair of the Delegation,0.001810112502425909,0.00023286409850697964,0.0003330579784233123,0.0010407386580482125,0.1001165583729744,0.0002306794049218297,0.0003915731213055551,0.0004909771378152072,0.00028064887737855315,0.003818865166977048,0.0004172925546299666,0.00012323545524850488,0.0005857626092620194,0.0006955483113415539,0.00035671197110787034,0.8890753984451294
CHL_73_2018,2018,President,5.800514918519184e-05,3.5532884794520214e-05,5.312288340064697e-05,6.570137338712811e-05,0.0002465629077050835,4.036279642605223e-05,3.1760293495608494e-05,2.2366666598827578e-05,2.810472324199509e-05,0.000172694431967102,3.597279282985255e-05,2.203807707701344e-05,2.7749279979616404e-05,9.992966806748882e-05,4.628319584298879e-05,0.9990137815475464
TON_73_2018,2018,King,0.17544876039028168,0.007261721882969141,0.0015623631188645959,0.00919469352811575,0.014687986113131046,0.0013675420777872205,0.0032834892626851797,0.011569011956453323,0.003045938676223159,0.5991703867912292,0.005704214330762625,0.0010174938943237066,0.03192313387989998,0.005433555226773024,0.0016547709237784147,0.1276748925447464
DJI_64_2009,2009,UN Representative,0.10080016404390335,0.0078309690579772,0.000853859877679497,0.0013782945461571217,0.0008206315105780959,0.001867987448349595,0.004028716590255499,0.004817571025341749,0.005105437710881233,0.039722878485918045,0.004552597180008888,0.0025630570016801357,0.8187320828437805,0.001304941950365901,0.0012137254234403372,0.0044071264564991
RUS_64_2009,2009,President,0.0008942217100411654,0.00024241639766842127,0.00013809202937409282,0.0003365603624843061,0.000490910024382174,0.00018832561909221113,0.0001428254327038303,0.00023170611530076712,0.00034765980672091246,0.0037666545249521732,0.00033815373899415135,0.00015637240721844137,0.0006264584953896701,0.0003791113558690995,0.00013349257642403245,0.9915871620178223
BOL_64_2009,2009,President,0.0004887100076302886,9.661606600275263e-05,9.02302490430884e-05,0.00013068426051177084,0.00037056420114822686,0.0001193280186271295,0.00010525358811719343,7.626607111888006e-05,6.575279257958755e-05,0.00188140117097646,0.00011752854334190488,6.80706652929075e-05,0.0002288904070155695,0.00021147735242266208,8.284020441351458e-05,0.9958665370941162
SRB_64_2009,2009,President,0.0005559402052313089,0.0002701289486140013,0.00011422870738897473,0.00019433496345300227,0.00026497492217458785,0.0002018762461375445,0.0002426242281217128,0.0001054943713825196,0.0002724533260334283,0.000544797454494983,0.0001925440737977624,0.00017981548444367945,0.0037233419716358185,0.0006283022812567651,0.0003273863985668868,0.9921817779541016
SYR_64_2009,2009,Minister for Foreign Affairs,6.123284401837736e-05,4.422672282089479e-05,7.114531035767868e-05,8.524794247932732e-05,0.000215972337173298,4.34381072409451e-05,4.332202661316842e-05,2.103273982356768e-05,3.138139800284989e-05,0.00014968799951020628,4.257483305991627e-05,3.1723739084554836e-05,4.6475663111777976e-05,0.00011212343815714121,5.5676628107903525e-05,0.9989446997642517
GNQ_64_2009,2009,President,9.623984078643844e-05,5.3802526963409036e-05,5.0044698582496494e-05,0.0001044245291268453,0.00020657294953707606,3.997635212726891e-05,5.5599146435270086e-05,4.2734645830933005e-05,5.2386858442332596e-05,0.0004200465918984264,5.3593128541251644e-05,3.918665606761351e-05,6.08256523264572e-05,0.00011536331294337288,4.8625588533468544e-05,0.9985606074333191
IDN_64_2009,2009,Minister for Foreign Affairs,0.043660473078489304,0.0055916039273142815,0.0008021293906494975,0.001730706193484366,0.001907089608721435,0.0009693251340650022,0.004371537361294031,0.005468842573463917,0.0034437179565429688,0.06306800246238708,0.0015094587579369545,0.003052737331017852,0.014228570275008678,0.0032835437450557947,0.000864146975800395,0.8460480570793152
DNK_64_2009,2009,UN Representative,0.0004295800463296473,0.0007642979035153985,0.0001572341425344348,0.0001806624059099704,0.0001324800687143579,0.0006123080383986235,0.004567634779959917,0.0003274763294029981,0.0004543765098787844,0.00017114513320848346,0.00048432027688249946,0.003881121054291725,0.9854421615600586,0.0003250617883168161,0.0018739842344075441,0.00019599799998104572
GIN_64_2009,2009,Minister for Foreign Affairs,7.404915959341452e-05,4.95575659442693e-05,7.352217653533444e-05,8.497278031427413e-05,0.00020243111066520214,4.036574318888597e-05,5.413858889369294e-05,3.2343137718271464e-05,3.337590169394389e-05,0.00023853033781051636,5.2781379054067656e-05,3.843829108518548e-05,5.05031093780417e-05,9.907587082125247e-05,4.9279082304565236e-05,0.9988265633583069
BHS_64_2009,2009,Deputy Prime Minister,0.09936917573213577,0.001978331245481968,0.00269515928812325,0.004086630884557962,0.004353814758360386,0.0008969067130237818,0.009744798764586449,0.5617044568061829,0.004792776890099049,0.1889497935771942,0.023004651069641113,0.01801535114645958,0.009921794757246971,0.002559106098487973,0.0020263202022761106,0.06590096652507782
JOR_64_2009,2009,Minister for Foreign Affairs,0.0017710753018036485,0.0002706215891521424,0.00025382114108651876,0.0007740705041214824,0.0010139719815924764,0.00018673788872547448,0.0003306996659375727,0.0002722212811931968,0.00037800020072609186,0.006688300985842943,0.000755847548134625,0.00023661980230826885,0.0006659309729002416,0.0003428240888752043,0.00020017092174384743,0.9858590960502625
SWE_64_2009,2009,Prime Minister,0.00043760440894402564,0.0002635182754602283,0.00013757192937191576,0.0001709173811832443,0.00017171711078844965,0.00018975441344082355,0.00026259906007908285,7.432958955178037e-05,0.0002738795301411301,0.0005770836141891778,0.00018416815146338195,0.00018035023822449148,0.0019212900660932064,0.00034442151081748307,0.0002144522441085428,0.9945963025093079
IND_64_2009,2009,Minister for Foreign Affairs,0.030144978314638138,0.003772750962525606,0.0011940220138058066,0.0014713848941028118,0.0008953764918260276,0.0011698086746037006,0.0008197096758522093,0.0019326884066686034,0.01805766113102436,0.0458228625357151,0.0022676249500364065,0.0012923656031489372,0.0024243781808763742,0.0024889104533940554,0.0005801610532216728,0.8856652975082397
ARG_64_2009,2009,President,0.00016944827802944928,4.984744737157598e-05,8.22938745841384e-05,0.0001240587589563802,0.00042357968050055206,0.0001121332315960899,9.063781180884689e-05,3.6444904253585264e-05,4.8311638238374144e-05,0.0005128759075887501,8.815492037683725e-05,3.70300913346e-05,6.70136432745494e-05,0.00010720030695665628,6.066870628274046e-05,0.9979902505874634
BRB_64_2009,2009,Minister for Foreign Affairs,0.05188020318746567,0.0034043299965560436,0.0016393268015235662,0.006881367415189743,0.003685284173116088,0.0017649324145168066,0.00530125992372632,0.04188505932688713,0.0184004046022892,0.5052109956741333,0.007282850798219442,0.006114198826253414,0.012836050242185593,0.0039816806092858315,0.0012892514932900667,0.32844278216362
SWZ_64_2009,2009,Head of State,0.43698611855506897,0.0030765829142183065,0.0009339196258224547,0.0026617543771862984,0.002610423369333148,0.0006634739111177623,0.0011331605492159724,0.013124240562319756,0.002589721232652664,0.45179691910743713,0.0020738791208714247,0.0021201411727815866,0.0026221140287816525,0.0016425506910309196,0.0004864176153205335,0.07547865808010101
ALB_64_2009,2009,Prime Minister,0.0006336079095490277,9.073472756426781e-05,0.00015276999329216778,0.00022347782214637846,0.0003813152143266052,8.57755949255079e-05,0.00018716807244345546,0.00012833729851990938,0.0001433044672012329,0.0011104067089036107,0.00011771008576033637,0.00010301938891643658,0.00022377043205779046,0.00023984086874406785,0.00011796788749052212,0.9960606694221497
