"id","Country","year","SDG Index Score","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal14","goal15","goal16","goal17","goal_mean_1_to_16"
"DEU","Germany",2021,83.0202145658263,99.469,73.05075,94.1547142857143,96.41,79.39975,85.6458,77.428,83.1122857142857,95.7807142857143,87.2095,96.7885,46.868,71.3863333333333,73.7765,80.3448,89.953,80.566,83.1736029761905
"DEU","Germany",2022,83.354380398523,99.4765,73.046625,93.9171428571429,96.41,81.0975,85.6084,77.47025,83.6012857142857,95.9765714285714,87.2095,96.8815,47.3062857142857,71.6563333333333,73.7835,82.6216,88.8812727272727,82.0802,83.4340166734307
"DEU","Germany",2023,83.4480043863,99.477,73.046625,94.2227857142857,96.41,81.3715,85.3142,77.47025,83.5945714285714,96.1001428571429,87.2095,96.8815,49.2798571428572,71.6563333333333,73.7835,82.5716,89.1019090909091,81.1248,83.5932046604437
"DJI","Djibouti",2015,46.7745930833872,47.596,44.0504285714286,44.9771538461538,7.735,17.00675,57.1756,30.08375,51.7593333333333,18.7388333333333,31.7445,75.3645,89.8228333333333,90.768,58.5705,29.814,48.2984,51.6625,46.4690989010989
"DJI","Djibouti",2016,47.0404944731739,51.4355,44.4625714285714,45.6063846153846,6.917,18.67175,57.428,22.3455,51.6693333333333,23.2551666666667,31.7445,77.4865,90.4846666666667,91.1313333333333,58.616,29.6265,47.2402,51.5675,46.7575566277472
"DJI","Djibouti",2017,48.2521195432019,54.6155,45.1227142857143,48.3383846153846,7.89233333333333,19.367,55.8586,15.76325,51.5976666666667,28.8293333333333,44.391,75.519,88.8881666666667,90.5333333333333,58.6405,29.5015,53.172,52.25575,48.001892639652
"DJI","Djibouti",2018,49.1489980176686,53.749,44.7275714285714,49.4574615384615,8.41133333333333,20.84025,55.5726,16.4215,51.6776666666667,33.08,44.391,77.455,90.294,92.2063333333333,58.686,29.314,54.426,54.82325,48.7943572687729
"DJI","Djibouti",2019,50.4885845938375,56.1715,51.2715714285714,49.878,9.351,30.16675,53.7538,21.535,51.6776666666667,33.7705,44.391,77.656,89.8415,91.488,57.548,31.1695,54.1614,54.47475,50.2394492559524
"DJI","Djibouti",2020,50.9978208252532,60.315,50.0657142857143,47.6159230769231,10.25,31.31475,53.6436,29.26425,51.6776666666667,34.6113333333333,44.391,78.5235,86.6758333333333,90.7553333333333,57.59,30.982,53.3678,55.91925,50.6902315018315
"DJI","Djibouti",2021,51.5045531135531,61.5355,50.3054285714286,46.0113076923077,12.6686666666667,32.014,54.0416,27.506,51.6776666666667,37.5958333333333,44.391,80.692,86.8178333333333,90.1516666666667,57.569,30.732,54.1614,57.7065,51.1169314331502
"DJI","Djibouti",2022,51.6567185951304,62.1615,50.2558571428572,45.7416923076923,12.835,32.27125,53.6596,27.9975,51.6776666666667,37.3473333333333,44.391,78.771,86.9068333333333,90.1633333333333,57.5725,34.595,54.1614,57.65575,51.281779132326
"DJI","Djibouti",2023,51.6846872225813,65.375,50.2558571428572,45.7416923076923,12.835,33.25175,53.8024,27.9975,51.6776666666667,33.6686666666667,44.391,78.771,87.0646666666667,90.1633333333333,57.5445,34.2825,54.1614,57.65575,51.3114957989927
"DNK","Denmark",2015,83.9268412528648,99.0785,76.63975,93.6584285714286,98.7796666666667,84.79975,91.0202,83.94975,83.536,96.9737142857143,98.0765,97.11375,35.8932857142857,66.0353333333333,76.284,76.2808,93.6642727272727,74.9726,84.4864813311688
"DNK","Denmark",2016,83.7437462184874,99.0905,74.91475,93.9672857142857,98.386,85.0395,90.9968,83.64,83.7962857142857,96.8628571428571,98.7015,97.23775,36.0108571428571,62.9486666666667,76.7873333333333,76.339,93.952,74.9726,84.2919428571428
"DNK","Denmark",2017,83.6974031257958,99.4675,76.790125,95.0914285714286,98.5896666666667,85.03025,90.445,85.5625,83.8024285714286,96.2564285714286,97.3725,97.29975,35.998,64.435,71.7211666666667,76.339,93.2879090909091,75.3672,84.218040821158
"DNK","Denmark",2018,83.3177748917749,99.322,71.04175,94.8581428571429,99.666,84.9725,88.3566,85.28975,83.3218571428572,96.7744285714286,98.389,96.742,35.1397142857143,62.7736666666667,72.274,76.339,93.7353636363636,77.4064,83.6872358225108
"DNK","Denmark",2019,84.0895074738986,99.19,74.76075,95.4087142857143,98.9036666666667,84.89125,89.6192,87.016,83.3837142857143,96.6141428571429,98.156,97.14475,35.8548571428571,64.6853333333333,75.8906666666667,76.2724,94.3831818181818,77.347,84.5109141910173
"DNK","Denmark",2020,84.636956894576,99.2255,74.720375,95.1447142857143,98.8823333333333,86.186,90.0438,88.4365,83.035,96.6734285714286,98.4375,97.6095,36.2912857142857,70.694,76.1661666666667,76.2724,93.4423636363636,77.5674,85.078804200487
"DNK","Denmark",2021,84.669522491724,99.2615,73.632125,95.516,98.666,86.04075,89.5814,88.6485,83.3848571428572,96.4095714285714,98.4375,97.5165,36.194,70.1393333333333,76.3085,76.2724,94.8155454545455,78.5574,85.0515301474567
"DNK","Denmark",2022,84.8005949388846,99.249,74.775125,95.4780714285714,98.5823333333333,86.58575,89.4864,88.99175,83.728,96.2627142857143,98.4375,97.39275,36.7215714285714,70.3343333333333,76.3248333333333,78.0164,92.9671818181818,78.2764,85.2083571225649
"DNK","Denmark",2023,84.9977460593328,99.266,74.775125,95.4099285714286,98.5823333333333,89.4225,89.4032,88.99175,83.4714285714286,96.3964285714286,98.4375,97.39275,36.5508571428571,70.3343333333333,76.3341666666667,78.0164,92.9671818181818,79.2098,85.3594926880411
"DOM","Dominican Republic",2015,69.2348310669722,90.0085,76.25275,64.6968571428572,85.03025,66.78575,67.5968,67.74025,73.848,39.2206666666667,26.9145,72.7985,82.7844285714286,92.5003333333333,83.0588333333333,72.4368,55.2489090909091,60.07,69.807633008658
"DOM","Dominican Republic",2016,69.2526298637637,90.873,76.643875,64.1587857142857,86.5675,67.003,67.6726,68.36025,73.9664285714286,40.0903333333333,24.366,73.382,82.3535714285714,92.2183333333333,83.3366666666667,72.3868,54.9143636363636,59.0012,69.8933442302489
"DOM","Dominican Republic",2017,71.0979741469315,93.804,75.925875,65.6905,87.05975,70.253,68.0886,69.7445,74.6335714285714,41.655,42.39,73.092,82.5151428571429,92.595,83.4161666666667,72.3368,55.4854545454546,59.9802,71.7928350311147
"DOM","Dominican Republic",2018,70.7761419595111,94.7005,76.316625,66.5562142857143,88.324,70.36525,67.9816,68.9855,73.363,44.6451666666667,34.808,73.05025,82.0074285714286,92.1316666666667,83.6366666666667,72.2868,54.8365454545455,59.1992,71.4997008319805
"DOM","Dominican Republic",2019,71.6400187993379,95.5315,76.334375,68.5777142857143,89.802,69.582,68.2948,68.339,73.4428571428571,46.1505,43.5935,73.2255,81.7231428571429,91.636,83.7906666666667,72.1072,55.3263636363636,60.4232,72.3410699742965
"DOM","Dominican Republic",2020,72.4344243697479,94.5165,76.13475,65.3902857142857,92.3335,69.2565,68.6804,69.20825,72.7955714285714,47.1911666666667,54.864,73.3075,81.6138571428571,93.2533333333333,83.821,72.0572,55.538,61.4234,73.1226133928571
"DOM","Dominican Republic",2021,71.9402490068755,95.083,76.032,69.3057142857143,74.28225,70.25775,68.6694,69.77525,71.7428571428571,47.3525,58.6945,73.018,81.1738571428572,92.5503333333333,83.8911666666667,71.9572,56.0684545454545,63.13,72.4908895698052
"DOM","Dominican Republic",2022,72.8721335879806,95.503,75.727,69.0291428571429,82.1215,69.81625,68.7306,70.0125,72.9258571428572,48.7911666666667,63.226,73.22375,81.6874285714286,92.6103333333333,83.9238333333333,71.8784,55.7559090909091,63.8636,73.4351669372294
"DOM","Dominican Republic",2023,73.1211004583651,96.0195,75.727,69.6985714285714,82.1215,70.42675,68.716,70.0125,72.9421428571429,51.5626666666667,63.226,73.22375,81.5498571428571,92.6103333333333,84.0335,71.7784,55.5466363636364,63.8636,73.699694237013
"DZA","Algeria",2015,71.3116709065444,97.0885,62.2855,79.3019285714286,82.9925,51.3755,53.816,64.865,70.4991428571429,35.0875714285714,97.015,67.369,87.4621428571429,84.671,65.1248333333333,71.8074,69.8846363636364,71.65275,71.2903534632035
"DZA","Algeria",2016,71.5742805258467,97.243,61.582625,77.6858571428571,83.329,51.9735,55.7646,65.28875,71.1042857142857,39.7962857142857,97.015,68.04575,87.5875714285714,85.1895,64.8336666666667,71.7574,68.6947272727273,69.87125,71.6807199337121
"DZA","Algeria",2017,71.6068454099822,97.262,61.126375,76.8613571428572,83.42225,52.15925,56.2424,65.57375,68.9104285714286,44.2415714285714,97.015,68.25675,88.1431428571428,85.3045,63.1323333333333,71.7574,68.3753636363636,69.5325,71.7364919981061
"DZA","Algeria",2018,71.5936278138528,97.3815,63.856625,75.7796428571429,83.76075,45.4835,56.6544,65.33675,68.8675714285714,45.4251428571429,97.015,68.933,88.2864285714286,85.29,63.5586666666667,71.7574,68.0865454545454,71.61875,71.5920576772186
"DZA","Algeria",2019,70.6709252610135,97.4435,65.11625,75.6358571428571,72.71275,45.686,57.1896,65.5105,68.5345714285714,48.6404285714286,97.015,68.7725,88.5958571428571,85.8405,64.8258333333333,63.7424,65.1871818181818,70.957,70.6530455898268
"DZA","Algeria",2020,70.9660909982175,97.022,64.46875,76.3722142857143,72.61625,45.88525,57.6222,65.75725,66.1935714285714,50.2288571428571,97.015,69.85175,88.7058571428571,87.13,64.7908333333333,63.7424,66.8703636363636,72.151,70.8920341856061
"DZA","Algeria",2021,71.0800632607588,97.274,64.200875,77.1125,69.70475,46.23275,57.4024,65.92875,66.649,53.255,97.015,69.19525,88.7981428571428,86.837,64.7581666666667,63.6924,66.6710909090909,73.634,70.9204422145563
"DZA","Algeria",2022,70.6374351285969,97.421,64.327,77.7927857142857,68.10075,36.7965,57.3474,66.39075,66.4102857142857,55.24,97.015,68.48275,88.778,87.2245,64.7581666666667,65.9196,65.4679090909091,73.364,70.4670248241342
"DZA","Algeria",2023,70.4730716450216,97.7635,64.327,77.7927857142857,68.032,36.85275,57.302,66.39075,66.6178571428571,52.3161428571429,97.015,68.48275,88.7131428571429,87.2245,64.7721666666667,65.9196,65.1562727272727,73.364,70.2923886228355
"ECU","Ecuador",2015,69.3232095238095,87.7975,59.4305,76.9452857142857,97.62825,76.49975,73.6968,70.38975,69.1287142857143,39.6842857142857,23.9435,66.66075,85.0051428571429,91.7113333333333,79.274,53.8656,54.1366,72.6968,69.1123601190476
"ECU","Ecuador",2016,69.8633764705882,87.1285,56.107,78.8993571428571,97.32475,77.9475,74.2558,71.83375,68.6788571428571,42.4827142857143,27.446,66.6985,85.1535714285714,92.363,82.202,53.7696,54.8623,70.5242,69.822075
"ECU","Ecuador",2017,70.6175658263305,87.9585,56.6585,78.1745714285714,96.86825,78.2205,74.615,73.3725,70.5472857142857,44.3155714285714,28.993,67.10725,85.6928571428572,92.2663333333333,82.45,55.2176,56.7917,71.2492,70.5780886904762
"ECU","Ecuador",2018,70.4641012605042,87.8725,55.6045,79.1920714285714,94.56225,77.28475,74.9854,73.332,70.4008571428571,47.1744285714286,25.0075,67.26875,85.3327142857143,92.255,80.1165,55.07,58.1179,74.3126,70.2235700892857
"ECU","Ecuador",2019,69.7511964285714,87.3515,54.004375,79.4375,92.63975,77.62525,75.2968,74.43875,70.3212857142857,47.4925714285714,24.366,67.368,85.3548571428571,91.591,79.838,48.9682,57.2699,72.4066,69.5852337053571
"ECU","Ecuador",2020,69.236344047619,80.587,52.681125,76.8057142857143,92.636,77.6355,75.7918,76.3005,69.51,49.8998571428572,22.1125,67.6105,85.7532857142857,93.361,79.8986666666667,48.7182,56.6672,71.049,69.1230530505952
"ECU","Ecuador",2021,69.8229659663866,86.455,53.35475,75.5952857142857,92.66325,78.38675,75.9412,75.8585,72.1984285714286,50.0568571428571,24.2255,67.6725,85.523,92.4436666666667,79.9943333333333,48.529,53.8834,74.209,69.5488388392857
"ECU","Ecuador",2022,70.148168697479,87.137,53.105625,77.498,92.42925,77.8535,76.0464,75.6975,71.8375714285714,50.6972857142857,25.0855,67.30075,86.7842857142857,92.3136666666667,80.0643333333333,55.127,48.5498,74.9914,69.8454667410714
"ECU","Ecuador",2023,70.142418557423,87.297,53.105625,77.4398571428571,92.42925,79.599,76.0432,75.6975,71.967,51.994,25.0855,67.30075,86.734,92.3136666666667,80.2791666666667,54.6318,45.5124,74.9914,69.8393572172619
"EGY","Egypt, Arab Rep.",2015,66.5233608034123,88.8195,62.443375,69.0005714285714,58.47525,43.73175,63.9036,69.65475,58.8595714285714,52.2014285714286,82.412,65.74,87.1692857142857,93.9653333333333,48.6035,67.4948,57.4798181818182,60.9426,66.8721583536255
"EGY","Egypt, Arab Rep.",2016,66.7424233384263,85.7915,62.0375,70.0065714285714,61.11725,51.686,63.9842,69.627,59.2812857142857,44.7301428571429,82.412,66.719,87.5894285714286,94.1306666666667,50.7148333333333,67.3948,56.4698181818182,60.9292,67.1057497970779
"EGY","Egypt, Arab Rep.",2017,66.9341944677871,81.533,61.818125,69.8320714285714,59.19225,52.719,64.2202,69.377,62.9431428571429,47.3424285714286,83.9285,66.71625,87.8525714285714,94.048,50.6901666666667,67.2448,57.782,60.6418,67.3274691220238
"EGY","Egypt, Arab Rep.",2018,67.2073309778457,83.1125,61.19225,70.0868571428571,60.12675,51.5425,64.4832,69.805,65.4395714285714,47.0602857142857,83.9285,66.77525,87.7615714285714,93.9946666666667,52.0018333333333,67.1948,57.7550909090909,60.264,67.641289163961
"EGY","Egypt, Arab Rep.",2019,67.6311925451999,84.743,59.425375,71.1382142857143,62.233,50.3785,64.478,69.52675,67.4791428571429,51.894,82.5215,66.86525,87.6115714285715,94.0773333333333,51.07,66.9542,59.2636363636364,60.0708,68.1037170792749
"EGY","Egypt, Arab Rep.",2020,68.4346188248027,86.667,61.145875,71.6229285714286,63.75175,50.01375,64.54,70.00425,66.6065714285714,58.674,82.5215,68.34925,87.6218571428572,94.7006666666667,51.1796666666667,66.8542,58.2844545454545,60.8508,68.9086075013528
"EGY","Egypt, Arab Rep.",2021,68.9146573083779,88.088,60.986,71.7335,65.131,56.6095,62.4362,70.13575,65.4258571428572,59.5018571428571,82.5215,67.8225,87.6862857142857,94.4093333333333,51.294,66.7542,58.6930909090909,62.3206,69.3267858901515
"EGY","Egypt, Arab Rep.",2022,69.0328296409473,88.4675,60.986,71.8198571428572,66.9785,57.06075,62.4532,70.034,66.0124285714286,60.9078571428571,82.5215,67.57475,87.7201428571428,94.2876666666667,51.3173333333333,66.0878,57.1088181818182,62.22,69.4586314935065
"EGY","Egypt, Arab Rep.",2023,69.1451944232239,89.6195,60.986,71.5823571428572,66.9785,57.29075,62.5832,70.034,66.085,60.9814285714286,82.5215,67.57475,87.8784285714286,94.2876666666667,51.2473333333333,65.8878,57.7100909090909,62.22,69.5780190746753
"ESP","Spain",2015,78.085092633347,98.642,64.606625,93.8733846153846,94.035,83.18275,86.3754,77.16975,72.117,84.2984285714286,73.3715,97.56125,61.7845714285714,81.395,54.6763333333333,66.8012,79.7021818181818,57.8542,79.3495234229312
"ESP","Spain",2016,78.5021275288437,98.308,66.992625,94.0529230769231,94.15825,83.019,86.3458,77.434,73.4852857142857,85.381,75.185,98.02575,61.2422857142857,81.931,54.9936666666667,66.769,79.5851818181818,57.6274,79.8067979993964
"ESP","Spain",2017,78.4444942493781,99.0045,63.358375,94.2187692307692,94.42075,82.5735,86.589,76.53075,74.268,86.677,78.2965,97.778,60.6551428571429,81.183,54.4283333333333,66.9008,79.0061818181818,57.6678,79.7430376399642
"ESP","Spain",2018,79.0995582148244,98.823,68.016625,94.8905384615385,94.81075,82.64225,86.2458,77.40725,76.1482857142857,88.2292857142857,78.609,97.964,60.3205714285714,80.8896666666667,55.4046666666667,66.8508,79.513,57.927,80.4228431032509
"ESP","Spain",2019,79.6610833093377,98.7635,66.407875,94.8089230769231,95.05525,84.034,86.6026,77.58225,76.3277142857143,89.1844285714286,81.36,97.964,60.5578571428572,82.0513333333333,60.2986666666667,65.0976,79.7048181818182,58.4376,80.9875510161713
"ESP","Spain",2020,80.2027070610762,98.592,68.286125,94.5206153846154,95.15675,85.69675,86.5568,79.26875,75.8091428571429,90.1654285714286,78.64,98.08775,61.2497142857143,84.8356666666667,60.269,65.1062,80.0167272727273,61.1886,81.3910887523934
"ESP","Spain",2021,80.3773337197117,98.674,68.167375,94.6637692307692,96.17525,86.25125,86.2108,79.12475,77.0138571428571,90.3398571428571,80.515,98.05675,60.6358571428571,83.4083333333333,60.1663333333333,65.0562,79.8320909090909,62.1232,81.5182170771936
"ESP","Spain",2022,80.7333979961215,98.725,66.5845,94.5869230769231,96.17525,85.748,86.1546,79.1035,77.93,90.4258571428571,80.515,97.49925,65.9962857142857,82.9,60.129,67.9876,78.784,63.223,81.8277978708791
"ESP","Spain",2023,80.7031198350669,98.763,66.5845,94.7997692307692,96.17525,86.545,85.9386,79.1035,78.3384285714286,90.4262857142857,80.515,97.49925,65.8497142857143,82.9,60.1126666666667,67.9376,78.5302727272727,61.9342,81.8761773247586
"EST","Estonia",2015,78.3357502291826,97.9185,68.0375,87.2567142857143,95.48825,71.2755,88.2932,80.51375,78.1867142857143,81.3247142857143,81.7385,98.33325,43.2101428571428,64.9413333333333,80.4816666666667,78.5872,88.1098181818182,48.011,80.2310471185065
"EST","Estonia",2016,77.8762041061879,98.075,61.943125,87.523,96.05975,73.14275,85.966,80.5455,77.5075714285714,79.2331428571429,86.976,98.48375,43.7225714285714,61.789,78.352,78.5872,87.8929090909091,48.0962,79.7374543628247
"EST","Estonia",2017,78.4909056786351,98.1605,65.94875,88.8299285714286,96.16775,74.637,87.0932,80.74475,77.962,79.8621428571429,89.6655,98.78875,40.8112857142857,60.0233333333333,81.6208333333333,78.591,87.9002727272727,47.5384,80.4254372835498
"EST","Estonia",2018,78.6480129933792,98.2735,61.320875,88.1837857142857,96.10975,74.811,87.3858,81.1765,76.7567142857143,80.7374285714286,90.119,98.25775,40.5187142857143,60.3086666666667,85.7805,78.5938,88.9276363636364,49.7548,80.4538388054654
"EST","Estonia",2019,79.7353102304558,98.362,64.645625,89.3859285714286,96.233,76.1945,88.607,81.74975,76.3391428571428,82.4394285714286,89.102,98.84175,41.2871428571428,68.5023333333333,87.455,76.6764,89.8312727272727,49.848,81.6032671198593
"EST","Estonia",2020,80.2429785141329,98.345,64.512875,90.4368571428571,95.9275,76.16325,88.8116,86.34775,75.2511428571429,81.1865714285714,89.243,98.8785,41.4801428571429,73.117,87.4765,76.6788,89.3305454545455,50.9436,82.0741896712662
"EST","Estonia",2021,79.8847507066463,98.464,62.793625,90.1635714285714,96.1265,76.1825,87.9758,86.7885,76.6728571428571,82.2711428571429,86.118,98.63075,40.5741428571429,69.1003333333333,87.4071666666667,76.6956,89.8762727272727,52.2,81.6150476258117
"EST","Estonia",2022,80.5109113891011,98.507,64.072375,88.9765714285714,96.28825,75.695,87.8416,86.54275,77.3015714285714,83.158,86.118,98.7855,41.007,69.2153333333333,87.3838333333333,76.709,90.0569090909091,61.0268,81.7286683509199
"EST","Estonia",2023,80.4609766424752,98.5155,64.072375,89.0978571428571,96.28825,78.08925,87.6082,86.54275,76.3314285714286,86.5428571428572,86.118,98.7855,41.1845714285714,69.2153333333333,87.3301666666667,76.709,90.2453636363636,55.1602,82.0422751826299
"ETH","Ethiopia",2015,50.2314104166667,29.633,57.7455,40.2046428571429,23.5025,45.301,35.3766,25.85625,62.6677142857143,26.8341428571429,71.655,51.79425,97.263,99.2566666666667,NA,57.3246,35.3613,43.9264,50.6517444444444
"ETH","Ethiopia",2016,51.2202624255952,30.067,57.217375,41.4812857142857,26.4495,51.99775,35.6988,30.08225,62.5844285714286,26.984,71.655,53.0665,97.1961428571429,99.2016666666667,NA,57.3246,34.8061,43.7118,51.7208265873016
"ETH","Ethiopia",2017,52.0508004464286,32.084,57.12,42.4895714285714,31.67775,52.497,36.202,30.47175,65.0195714285714,27.0551428571429,71.655,52.61125,97.2325714285714,99.288,NA,57.719,34.1894,45.5008,52.4874671428571
"ETH","Ethiopia",2018,52.269360639881,32.1465,56.332375,43.187,31.67775,54.6735,36.7256,31.11775,64.3887142857143,27.1584285714286,71.655,53.8525,97.2502857142857,99.3276666666667,NA,57.719,34.6079,44.4898,52.787998015873
"ETH","Ethiopia",2019,53.195234077381,34.736,58.19825,45.7117857142857,31.67775,55.63175,37.141,32.0925,66.018,27.7024285714286,71.655,54.234,97.1977142857143,99.3116666666667,NA,57.4184,38.9447,43.4528,53.8447296825397
"ETH","Ethiopia",2020,53.4196590029762,37.7025,57.291625,47.2690714285714,31.67775,56.018,38.221,33.021,64.515,28.3085714285714,71.655,53.87175,97.4971428571429,99.4143333333333,NA,57.4184,38.3978,42.4356,54.1519296031746
"ETH","Ethiopia",2021,54.1668707589286,43.831,57.870625,49.2948571428571,30.36325,56.183,38.6872,33.64675,64.8651428571429,28.9385714285714,71.655,53.91225,97.5162857142857,99.412,NA,57.3684,38.2752,44.8504,54.7879688095238
"ETH","Ethiopia",2022,54.3742436011905,46.7725,57.7195,48.1837857142857,30.85575,57.6395,39.1762,33.562,65.6224285714286,30.323,71.655,54.046,97.513,99.4153333333333,NA,57.7996,34.7341,44.9702,55.0011798412698
"ETH","Ethiopia",2023,55.2368707376284,53.684,57.7195,48.9562142857143,30.85575,57.5675,39.1696,33.562,65.6791428571428,26.9954285714286,71.655,54.046,97.5412857142857,99.4153333333333,NA,57.7996,32.6934,44.9702,55.1559836507937
"FIN","Finland",2015,85.5006298750269,99.492,64.61575,95.4310769230769,97.1916666666667,89.12025,95.0028,91.54725,82.2954285714286,92.9887142857143,99.6875,98.759,56.7975714285714,67.523,85.0235,76.563,92.499,68.9732,86.5335942422161
"FIN","Finland",2016,85.2758284681005,99.521,64.365375,95.7410769230769,97.7986666666667,88.35475,94.5632,90.97625,82.4047142857143,94.0661428571429,99.6875,98.759,56.0417142857143,64.9213333333333,85.1078333333333,76.5708,92.4497272727273,68.36,86.3330677473568
"FIN","Finland",2017,85.4119812192709,99.5105,64.769125,95.8196923076923,97.8773333333333,88.6045,94.7582,92.09175,82.4121428571429,94.4167142857143,98.75,98.759,55.8325714285714,68.3516666666667,85.0676666666667,76.5796,90.6458181818182,67.7574,86.5153925454754
"FIN","Finland",2018,85.0170305282952,99.5325,61.90575,96.2395384615385,97.8193333333333,88.785,93.9788,92.05075,82.5377142857143,94.7362857142857,98.4375,98.759,54.8835714285714,65.223,85.3086666666667,76.5804,90.8299090909091,67.6818,86.1004824363137
"FIN","Finland",2019,85.6602387749506,99.551,64.03175,96.5800769230769,97.72,88.4485,94.81,92.81125,82.9145714285714,95.007,97.2185,98.759,55.9055714285714,68.0163333333333,88.0028333333333,75.9336,92.3882727272727,68.1258,86.756141198385
"FIN","Finland",2020,86.3559089425281,99.592,62.709125,96.4897692307692,97.7183333333333,90.635,94.941,94.03825,82.3127142857143,95.8138571428571,98.75,98.759,55.894,73.023,88.0681666666667,75.9366,92.7496363636364,70.62,87.3394032514361
"FIN","Finland",2021,86.125130767272,99.6055,61.11975,96.3226923076923,97.038,90.628,94.5916,94.11875,82.3047142857143,96.2042857142857,97.5,98.759,55.6181428571429,72.1216666666667,87.9276666666667,75.9786,93.1224545454546,71.1664,87.0600514402264
"FIN","Finland",2022,86.4179834792658,99.611,62.8425,96.4736923076923,96.5943333333333,91.1175,94.5296,94.212,82.7534285714286,96.2307142857143,97.5,98.759,56.1157142857143,72.6666666666667,87.9043333333333,75.1104,93.2086363636364,73.4762,87.22684494672
"FIN","Finland",2023,86.3506926847662,99.6135,62.8425,96.4736923076923,96.5943333333333,91.61475,94.3838,94.212,82.444,96.2307142857143,97.5,98.759,56.4252857142857,72.6666666666667,87.9253333333333,75.1104,92.934,72.2318,87.2331234775641
"FJI","Fiji",2015,68.6796562971342,94.2575,56.620125,72.5136153846154,74.43525,53.087,71.01075,65.6555,66.97,49.1938333333333,65.7925,74.337,85.5333333333333,96.4,67.286,32.80575,74.704,66.952,68.7876348157051
"FJI","Fiji",2016,68.9572555914673,93.5925,56.45675,72.9562307692308,77.16975,53.53825,71.09675,63.981,66.917,51.0948333333333,65.7925,74.63375,85.3,96.57,67.8921666666667,32.68075,75.5857142857143,67.0154,69.0786215659341
"FJI","Fiji",2017,70.2860205882353,93.301,56.15925,71.705,87.58925,53.662,71.1785,65.67125,66.905,61.6373333333333,65.7925,74.34275,85.0866666666667,96.295,67.8655,32.55575,75.803,69.3126,70.346859375
"FJI","Fiji",2018,70.5176451303598,92.66,56.06,71.5743076923077,93.9065,53.80625,71.25825,64.604,66.8855,58.4741666666667,65.7925,74.5785,84.8493333333333,96.165,70.2171666666667,32.43075,76.4251428571429,69.1126,70.6054604510073
"FJI","Fiji",2019,72.1743701519069,90.9255,57.189125,70.8138461538462,95.92475,55.743,71.33475,65.92825,66.8105,60.6576666666667,88.118,74.47375,84.6176666666667,96.17,70.0941666666667,33.40575,76.2375714285714,68.52,72.4027682864011
"FJI","Fiji",2020,72.3164553436759,85.657,58.0105,70.5455384615385,95.76625,55.818,71.325,70.2025,66.104,63.9571666666667,88.118,74.70925,84.6176666666667,97.165,70.1688333333333,33.28075,76.1732857142857,67.761,72.6011713026557
"FJI","Fiji",2021,72.2070904330963,83.7915,59.3075,72.4509230769231,92.47975,56.92575,71.25975,68.10675,65.978,64.0678333333333,88.118,74.72825,84.6176666666667,97.0575,70.1525,33.15575,77.2777142857143,68.0454,72.4671960851648
"FJI","Fiji",2022,72.1614342814049,89.3275,59.433,72.3096923076923,90.95625,55.966,71.19475,68.25525,66.4405,64.8281666666667,88.118,74.4065,85.362,97.1025,70.0941666666667,32.49325,72.3848571428571,68.072,72.4170239239927
"FJI","Fiji",2023,72.2893803598362,91.813,59.433,72.3096923076923,90.95625,50.89125,71.19475,68.25525,67.212,65.222,88.118,74.4065,85.362,97.1025,69.8701666666667,32.24325,76.4578571428572,68.072,72.552966632326
"FRA","France",2015,80.5328548955946,99.571,76.996375,92.3158571428571,97.901,79.69975,87.4592,77.40975,78.7171428571429,87.6204285714286,89.551,97.19075,56.2952857142857,79.5956666666667,59.093,70.6428,77.6327272727273,61.3668,81.7307333265693
"FRA","France",2016,80.7224304685511,98.164,73.06725,92.472,99.225,79.7465,87.7746,77.8015,78.9317142857143,88.74,90.678,97.5005,56.0667142857143,79.417,62.9876666666667,71.0368,76.9252727272727,61.7468,81.9084073728355
"FRA","France",2017,81.1714549528903,99.2835,77.00275,93.0016428571429,99.7486666666667,79.6355,87.2166,77.67125,78.8912857142857,89.5668571428572,91.1005,97.6245,55.78,79.236,62.6475,71.4574,77.8341818181818,62.2166,82.3561333874459
"FRA","France",2018,81.6824408836262,99.74,76.24875,93.2192857142857,99.615,86.66125,87.2892,78.40775,79.6682857142857,90.4635714285714,89.9735,97.6555,56.0557142857143,78.706,61.2108333333333,74.2208,77.3774545454546,62.0886,82.9070559388528
"FRA","France",2019,82.2602340399796,99.661,76.644375,93.4236428571428,99.6896666666667,87.297,87.299,78.5645,80.0632857142857,91.4611428571429,91.6635,97.99625,56.0991428571429,80.1256666666667,65.2163333333333,74.9166,76.5672727272727,61.7356,83.5430236674784
"FRA","France",2020,82.8115483320601,99.4715,75.60575,93.6731428571428,99.7496666666667,87.37425,88.5014,79.3395,80.0804285714286,92.285,92.368,98.213,56.5115714285714,82.7673333333333,65.2558333333333,75.539,75.4345454545455,65.6264,83.8856201028138
"FRA","France",2021,82.6148852622867,99.4835,76.791375,93.8226428571429,99.66,87.73825,88.1216,79.2335,80.7448571428572,92.2447142857143,88.9305,97.84125,56.2038571428571,81.3496666666667,65.3305,75.3884,76.2356363636364,65.3328,83.6950155911797
