id,year,post,sdg_0,sdg_1,sdg_2,sdg_3,sdg_4,sdg_5,sdg_6,sdg_7,sdg_8,sdg_9,sdg_10,sdg_11,sdg_12,sdg_13,sdg_14,sdg_15,sdg_16,sub_region,inter_region,continent,max_sdg_mentioned,max_sdg_column,country_abb,ppp,sdg_index_score,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,no_sdg_related,reducing_ineq,acc_safe_cond,sust_growth,education,sust_partner,climate_action,reducing_ineq_eval,acc_safe_cond_eval,sust_growth_eval,education_eval,sust_partner_eval,climate_action_eval
SGP_77_2022,2022,Minister of Foreign Affairs,0.591928139328956,2.6359157636761656,28.768032789230347,0.579112907871604,0.767788477241992,1.5925157815217967,1.593468710780143,1.314934715628624,0.5957221612334249,0.6121534388512371,1.451438944786787,0.502046337351203,1.326632127165794,25.674888491630554,1.331545040011406,1.743101701140403,28.918778896331787,South-eastern Asia,South-eastern Asia,Asia,28.918778896331787,sdg_16,SGP,88428.70242,70.3410272,NA,72.01283333,94.44084615,97.358,73.10225,70.2884,71.089,65.98814286,93.11528571,NA,97.03,47.216,51.765,52.0708,34.1695,82.8371,52.63225,0.591928139328956,32.8553874976933,3.4875163342803708,30.12665449641645,2.360304258763789,1.828678464516997,28.749535232782364,72.01283333,78.60608205,80.64684285666668,85.230125,65.62608333333334,46.00176666666667
ISR_77_2022,2022,Prime Minister,0.080887752119451,0.073879031697288,0.055603997316211,0.058184441877529004,0.11571788927540101,0.15413439832627698,0.036751700099557,0.048107758630067,0.035970399039797,0.057418592041358005,0.07605342543683899,0.06856620311737,0.10169083252549099,0.044181561679579,0.066869013244286,0.094124465249478,98.83185625076294,Western Asia,Western Asia,Asia,98.83185625076294,sdg_16,ISR,54930.93881,73.76226534,98.5595,62.033125,96.51983333,93.019,75.10625,68.849,73.11875,81.942,94.99085714,72.8035,94.812,66.28871429,75.78166667,37.8222,41.624,67.98971429,52.6984,0.080887752119451,0.205536454450338,0.143043900607153,98.9252452418441,0.269852287601678,0.170257035642861,0.20517504017334298,77.79870833333332,79.49586111,81.640857143333335,84.062625,71.26637142999999,51.742622223333335
AUS_77_2022,2022,Minister of Foreign Affairs,0.160350289661437,0.23446325212717,0.145350559614598,0.11045424034819,0.465227104723453,0.524326507002115,0.098807702306658,0.166305480524897,0.089481426402926,0.139757746364921,0.183435250073671,0.176678015850484,0.224341824650764,0.11506474111229101,0.16035969601944,0.158517679665237,96.84707522392272,Australia and New Zealand,Australia and New Zealand,Oceania,96.84707522392272,sdg_16,AUS,65077.67667,76.38842355,99.3455,58.326375,95.85242857,92.89733333,80.691,90.6956,72.442,82.95157143,92.02757143,79.1725,93.42575,48.14428571,28.12566667,67.664,64.7296,84.89981818,67.2122,0.160350289661437,0.563249061815439,0.375567423179745,97.07631439669056,0.9895536117255681,0.401019840501248,0.43394211679696804,78.948125,86.33000952333333,86.62632034666666,86.794166665,69.59407857,53.50642222333334
ARE_77_2022,2022,Minister of Foreign Affairs,0.118653255049139,0.153757235966622,0.12249719584360699,0.057963101426138995,0.164261134341359,0.22644300479441798,0.085389974992722,0.0816261745058,0.052271375898270994,0.099392735864967,0.144239200744777,0.12351965997368,0.121402938384562,0.066825916292145,0.10467204265296401,0.108699791599065,98.16837906837465,Western Asia,Western Asia,Asia,98.16837906837465,sdg_16,ARE,53707.98008,70.4439358,99.665,68.60625,88.84615385,98.92875,71.5645,64.2574,68.894,56.85528571,88.472,100,66.381,56.70128571,27.85833333,72.4485,55.21775,71.1099,41.7408,0.118653255049139,0.42049363255500605,0.22497925092466098,98.32004318013789,0.39070413913577695,0.24492259835824198,0.280197750544174,89.42375,73.99918461666667,72.14572857,85.246625,54.94102857000001,51.84152777666666
TCD_77_2022,2022,Minister of Foreign Affairs,0.219467445276677,0.807216949760913,1.140869501978159,0.316383223980665,0.772247649729251,0.8717137388885019,0.27617048472166,0.318525149486959,0.179360946640372,0.192555063404142,0.523270247504115,0.187150679994374,0.423194328323006,0.646109320223331,0.39574238471686796,0.37732752971351097,92.35268831253052,Sub-Saharan Africa,Middle Africa,Africa,92.35268831253052,sdg_16,TCD,699.4632545,43.78161964,24.8005,36.95428571,28.34514286,11.47675,29.9025,44.663,2.127,68.488,9.380285714,62.353,35.61733333,91.65466667,99.0665,NA,75.8462,31.785,48.04575,0.219467445276677,2.471356699243187,0.9110788581892839,92.72460432257503,1.6439613886177529,0.61034500831738,1.41917923465371,41.36926190333333,25.045047619999995,36.551095237999995,20.689625,58.439249999999994,87.45635
LSO_77_2022,2022,Prime Minister,0.11226547649130199,0.118024798575788,0.09905754122883,0.050280033610761006,0.141704594716429,0.153648317791521,0.063058256637305,0.071704614674672,0.041809221147559,0.08816189947538,0.113230850547552,0.091946648899465,0.111765542533248,0.066087068989872,0.088873191270977,0.096715881954878,98.4916627407074,Sub-Saharan Africa,Southern Africa,Africa,98.4916627407074,sdg_16,LSO,992.8573285,54.89209993,29.7515,42.581625,31.01478571,41.52875,73.93425,50.389,22.096,50.61725,29.14671429,27.462,77.07133333,98.617,96.585,NA,78.95333333,50.97985714,77.5452,0.11226547649130199,0.33031319035217,0.185042904922738,98.62163386133034,0.29535291250795,0.203712191432713,0.251676142215727,33.26504166666667,34.49992857,43.58127381,57.731500000000004,84.41117777666666,87.769166665
KWT_77_2022,2022,Prime Minister,0.09106251527555201,0.13031339040026,0.095284328563138,0.051926571177318,0.138756714295595,0.181789335329085,0.069171865470707,0.069088046438992,0.044839791371487,0.09692768799141,0.106532429344952,0.085544819012284,0.11537080863490701,0.051871506730094,0.08957457030192001,0.101897725835442,98.48004579544069,Western Asia,Western Asia,Asia,98.48004579544069,sdg_16,KWT,42823.82783,60.52551721,NA,69.027625,89.73530769,73.379,49.22375,46.6118,69.64825,68.21828571,64.59385714,NA,51.22033333,51.70457143,32.99433333,48.591,62.84733333,68.67611111,61.4112,0.09106251527555201,0.33213014830834997,0.190186483087017,98.62181327480359,0.32054604962468003,0.200915627647191,0.243343802867456,69.027625,68.66511923,67.16275132,61.30137500000001,54.77870158666667,48.144222219999996
BHR_77_2022,2022,Minister of Foreign Affairs,0.084357522428035,0.09154446888715,0.077560450881719,0.044275971595197,0.090338313020765,0.156968727242201,0.055024120956659005,0.0553710735403,0.037667536525987005,0.062434095889329,0.08148856577463401,0.079265795648097,0.096377450972795,0.04430794797372,0.068158487556502,0.090083270333707,98.78476858139038,Western Asia,Western Asia,Asia,98.78476858139038,sdg_16,BHR,30146.92503,60.44962464,NA,59.78914286,86.47930769,83.93275,49.9775,61.0388,70.49575,77.90166667,66.12371429,NA,49.07866667,64.00257143,32.2185,52.0784,39.34733333,66.5716,47.70866667,0.084357522428035,0.250593485543503,0.154671166092156,98.8848702138057,0.24730704026296602,0.175643246620892,0.202549705863929,59.78914286,72.67128589666667,70.19899365333333,66.955125,53.59663492333334,41.21474444333333
QAT_77_2022,2022,Amir,0.07351698586717201,0.090258865384384,0.068878650199621,0.038012527511455,0.092254497576504,0.143494177609682,0.046875234693288,0.053489359561353,0.033883747528307,0.056231213966383996,0.085837679216638,0.077657145448029,0.08752045105211399,0.039115746039896995,0.063549424521625,0.084488111315295,98.86492490768431,Western Asia,Western Asia,Asia,98.86492490768431,sdg_16,QAT,87480.41971,62.36305675,NA,65.913125,89.79835714,92.252,54.77425,52.9236,67.055,63.96733333,84.68228571,NA,64.54,45.399,0,80.3814,49.017,70.8865,53.856,0.07351698586717201,0.244975194800643,0.138377121766096,98.955039869179,0.235748675186186,0.165177596500143,0.187153281876817,65.913125,69.92565238,73.17870634666667,73.513125,54.598333333333336,43.1328
TTO_77_2022,2022,Minister of Foreign Affairs,0.067606416996568,0.057876296341419005,0.045175256673246,0.03218354540877,0.058650464052334005,0.093963777180761,0.031762005528435,0.031817515264265,0.028825824847443997,0.040024510235525,0.065244064899161,0.059466814855112994,0.069276784779503,0.023858938948251,0.045253563439473,0.062468345277011006,99.18654561042786,Latin America and the Caribbean,Caribbean,Americas,99.18654561042786,sdg_16,TTO,19629.46534,63.27437807,98.1295,46.36675,82.17253846,50.916,63.82175,70.60925,59.53825,72.7592,42.155,NA,95.1055,63.941,42.008,51.52083333,48.759,56.39172727,68.19575,0.067606416996568,0.16829561791382602,0.09576306620147,99.25539594551083,0.152614241233095,0.12874359963461598,0.13158084766473502,72.248125,70.77334615333334,57.10197575666667,57.368875,75.74741666666667,47.42927777666667
MLI_77_2022,2022,Prime Minister,0.336643843911588,1.974724791944027,1.744586788117885,0.633542332798242,2.542802318930626,2.455341629683971,0.60632019303739,0.768003286793828,0.866738334298133,0.48102308064699106,2.410119771957397,0.756040960550308,0.624147988855838,0.46325470320880396,0.82845464348793,0.655218446627259,81.85303807258606,Sub-Saharan Africa,Western Africa,Africa,81.85303807258606,sdg_16,MLI,831.2234666,56.00833938,42.776,57.866,40.51257143,7.76325,34.56125,63.3108,31.309,70.61257143,26.53757143,69.8405,67.4255,95.48157143,98.82133333,NA,86.5606,50.32011111,52.4348,0.336643843911588,6.129431352019308,2.00786581262946,83.20079948753119,4.998143948614597,1.3801889494061461,1.946927793323993,56.82750000000001,45.04412381,49.15675132333333,21.16225,71.78062381,92.69096666499999
